ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2291,19,22823.400344418595,0.01593717118221466,1,926,5738,1597,6409
2292,43,33375.49104308389,0.0056262631660915835,1,307,6127,1511,7331
2293,23,30260.830105363544,0.015387579843662843,1,323,9274,1529,10480
2294,58,24829.718372005886,0.15657513372043297,1,337,14641,1440,15744
2295,60,69164.37008233553,0.023048099708314305,1,298,10142,1783,11627
2296,39,41893.37841394358,0.040695505496857756,1,1034,5753,1710,6429
2297,51,20073.409819334138,0.1073356309624381,1,240,7278,1380,8418
2298,48,42081.44138245379,0.17006607636388307,1,1096,9663,1871,10438
2299,19,23753.748510945614,0.0068998331457054505,1,161,9242,1972,11053
2300,34,21516.465118156255,0.003207774117102227,1,963,5914,1552,6503
2301,40,26651.474311227976,0.026592290939372615,1,545,6069,1526,7050
2302,21,21987.219347380935,0.027637440067129287,1,275,7350,1953,9028
2303,51,53830.300800368495,0.14745407405469932,0,11,0,0,-11
2304,22,26968.201930450516,0.06654033607155885,1,736,6477,2899,8640
2305,74,22259.914542844257,0.038872558060005,1,284,20858,3281,23855
2306,42,28935.111245518336,0.12608219200676798,1,471,11107,1689,12325
2307,20,26614.389376395953,0.03636173908309041,1,56,6034,1334,7312
2308,57,32105.537224936645,0.08131670479619935,1,295,10406,1572,11683
2309,46,32334.0659224006,0.11742337550316426,1,3348,25923,1468,24043
2310,57,22037.70047389985,0.016000411142315926,1,696,9277,1608,10189
2311,53,45240.660657054956,0.05219491324608035,1,45,10117,1549,11621
2312,33,28697.787432085224,0.08566562872593253,0,34,0,0,-34
2313,19,22034.0663105881,0.007048320009490051,1,403,5244,2239,7080
2314,29,20792.066407083767,0.008104741320875117,1,1028,5755,1366,6093
2315,22,56903.53829136773,0.023695346742769567,1,272,21519,1688,22935
2316,23,32212.155376307102,0.01373186214923679,0,38,0,0,-38
2317,43,30857.994629433608,0.038841325247768635,1,575,6574,1413,7412
2318,23,40332.52394365003,0.16009904453798138,0,85,0,0,-85
2319,42,22257.687732732982,0.08399378341676852,1,719,24989,2281,26551
2320,46,34287.6614882503,0.06995080582220768,1,395,5573,1420,6598
2321,54,32229.699980287,0.07162628557769561,0,2,0,0,-2
2322,29,22404.327014569608,0.1303262918431548,0,21,0,0,-21
2323,19,26209.854583564083,0.06592771369790341,1,918,7424,1593,8099
2324,18,33553.34533303326,0.12917842862913548,1,1262,5587,1586,5911
2325,42,25605.855799233468,0.0026425073450395816,1,45,16552,1714,18221
2326,20,21410.26584382446,0.12843715454050664,1,410,7439,5487,12516
2327,21,31876.46616684908,0.37613517908246075,0,66,0,0,-66
2328,29,29106.06380074856,0.17208137647983163,0,0,0,0,0
2329,38,22584.47154962346,0.24194300434422783,0,20,0,0,-20
2330,20,31711.09961685311,0.09480562654383252,1,440,7423,2589,9572
2331,34,30692.314077682913,0.21586446069704882,1,197,16892,1484,18179
2332,18,22862.06032831588,0.2816912646723302,1,342,5796,1916,7370
2333,19,20256.5957610056,0.009039433291887833,1,274,5778,1461,6965
2334,41,32598.503237597706,0.07063417886486129,0,63,0,0,-63
2335,48,44543.549580351486,0.15839655975525546,1,286,15135,1364,16213
2336,19,20647.667120366954,0.05195741871565713,0,23,0,0,-23
2337,37,20611.630933865887,0.12100429725733065,1,245,5274,1783,6812
2338,19,29491.555600490723,0.003406109721573452,1,517,5427,1721,6631
2339,43,39148.515484164476,0.015158108038943827,1,285,11569,2512,13796
2340,51,27861.773728977518,0.018179899948885882,1,1182,6625,1446,6889
2341,39,28530.557066561927,0.10023359074201284,1,77,6310,1595,7828
2342,22,54921.85483221599,0.1194968210409042,1,532,8908,1495,9871
2343,23,29260.087353640607,0.061080094900503173,1,178,12086,1554,13462
2344,64,38444.71866840753,0.032958121486777334,1,612,10729,1883,12000
2345,57,22749.157004757224,0.06927917123671096,1,526,5342,1406,6222
2346,28,22690.202659739844,0.15205753438350994,1,74,19341,1348,20615
2347,56,21380.385582997897,0.07500958582446608,1,155,9002,2965,11812
2348,34,22522.522212846434,0.0414576784334071,1,1000,6206,1436,6642
2349,48,23064.747100716835,0.014062187871826757,1,317,7588,1368,8639
2350,72,23270.48345022493,0.029072728554486487,1,391,61393,2010,63012
2351,22,23222.227503714534,0.1142477438306305,1,69,10202,1509,11642
2352,54,22644.387134715205,0.022309505108515287,1,437,25943,1455,26961
2353,21,32383.632491059663,0.04753522934752062,1,299,6952,1425,8078
2354,29,20929.000126036564,0.021426999588600504,1,108,10379,3490,13761
2355,27,22772.25669283264,0.11666704907783594,0,10,0,0,-10
2356,69,33707.294758515905,0.2314875468406751,1,77,10490,2315,12728
2357,24,51585.18610949524,0.2024057030854519,1,637,5499,1459,6321
2358,49,22509.56399874222,0.3388580460707567,0,4,0,0,-4
2359,24,38023.86690687816,0.15311922533242128,0,20,0,0,-20
2360,44,30175.776539922113,0.031042692309670213,1,623,8712,1773,9862
2361,74,24296.822205571352,0.30320003520678585,1,677,8059,1713,9095
2362,44,20540.468695043983,0.11243220400795911,1,187,5930,2870,8613
2363,36,28002.94718163349,0.24784055814323852,1,365,7844,1630,9109
2364,20,25568.56888842496,0.10936327771118333,0,46,0,0,-46
2365,46,24442.263914263192,0.017703185213007323,1,257,13514,2892,16149
2366,70,29080.010264980163,0.029550200411996186,1,185,8640,1533,9988
2367,21,20662.487203066943,0.04754997687784998,1,767,6251,1410,6894
2368,26,23261.65382893411,0.1447382430788794,1,511,14898,1830,16217
2369,47,33364.5219088914,0.298856291923497,1,425,7504,4017,11096
2370,38,62598.08460511622,0.08675722934648504,1,782,7236,1552,8006
2371,40,23416.63568635095,0.16389494869971125,0,14,0,0,-14
2372,45,59135.490012846734,0.17063225029074874,1,403,6791,1611,7999
2373,42,37671.69594566839,0.09931170036059189,1,402,7697,1787,9082
2374,36,34531.323153076,0.24759487261381644,0,7,0,0,-7
2375,67,28557.55971281528,0.05547343435763567,1,1525,5572,1427,5474
2376,43,22911.475796366085,0.14566217434007367,0,62,0,0,-62
2377,37,32264.62767725784,0.26881287641357904,1,171,12633,1385,13847
2378,22,23686.811786772534,0.04311301252709178,1,375,12350,1350,13325
2379,38,39244.36754185595,0.09468382821897144,0,60,0,0,-60
2380,50,29680.16859634815,0.23507852851934116,1,640,5518,3414,8292
2381,27,33382.01195106406,0.14541353424141656,1,80,5630,1444,6994
2382,44,22905.581990522693,0.003361470046441366,1,1134,8694,1716,9276
2383,45,21028.2541572166,0.1012397038395248,0,40,0,0,-40
2384,47,24620.560349384887,0.021155152838279182,1,298,7307,1697,8706
2385,50,25375.153376371585,0.09627736264781253,1,354,12858,1719,14223
2386,26,33535.017598436265,0.011803136854371645,1,316,5770,1829,7283
2387,65,51986.75998334881,0.3061695657715108,0,1,0,0,-1
2388,41,22059.52921054173,0.39840398327532955,0,6,0,0,-6
2389,63,27366.902443772586,0.0687987333293952,0,1,0,0,-1
2390,18,56325.18369630213,0.02710627867017118,1,328,9999,2585,12256
2391,23,22008.275982960935,0.07444189477389626,0,80,0,0,-80
2392,33,22685.468813312735,0.018825550912396242,1,457,12331,1411,13285
2393,70,25289.55295223491,0.02626339319544765,1,529,5564,1556,6591
2394,61,50403.8038479163,0.08462672700690789,1,279,9536,1614,10871
2395,57,35124.85416243488,0.006613727274705636,1,31,6488,1731,8188
2396,35,54032.7592948545,0.24471926226006707,0,3,0,0,-3
2397,24,39664.5003293913,0.16704515752625326,1,412,16654,1644,17886
2398,23,26795.67313929647,0.2010192867586507,1,442,6382,1799,7739
2399,53,33370.75335822004,0.20362382805812687,0,17,0,0,-17
2400,18,27011.5352464515,0.08492783160792824,1,128,10335,1611,11818
2401,34,20267.453499138956,0.037045314512403116,1,577,31697,1428,32548
2402,32,27981.797046782303,0.056152068127371814,0,30,0,0,-30
2403,45,25669.945506634063,0.17346634524040336,1,486,77401,1762,78677
2404,49,29713.505129108824,0.13495939950615687,1,157,8121,1737,9701
2405,25,20379.384429491445,0.03208863484275192,1,264,7414,1510,8660
2406,23,37816.456301956634,0.05890952570785712,1,552,10572,2276,12296
2407,39,20989.85783053681,0.03817263153825179,0,47,0,0,-47
2408,31,26236.556417171778,0.11370704513980226,0,113,0,0,-113
2409,65,24141.857497852587,0.038975673335719746,1,424,5709,1841,7126
2410,61,36751.21241627031,0.18408290456427773,1,307,7564,1687,8944
2411,19,28756.346727503813,0.03295198335993485,0,60,0,0,-60
2412,26,30571.954159903205,0.150648495576897,1,336,6249,2600,8513
2413,58,20216.45533656178,0.06356674643901337,1,1860,7343,4163,9646
2414,18,21036.005095801545,0.049956151208159674,1,192,10796,1340,11944
2415,22,33042.886035387455,0.12235974802539179,1,173,10236,1508,11571
2416,21,79813.87325665698,0.00444136200219187,1,387,7399,1548,8560
2417,19,71545.15833086568,0.10067745490852459,0,54,0,0,-54
2418,21,20746.234369503676,0.23413706768098005,0,38,0,0,-38
2419,48,20699.61863487554,0.40545806276020985,1,471,6552,1722,7803
2420,66,22581.06143983281,0.01049935364691563,1,788,8317,1915,9444
2421,22,36505.8238058319,0.28210651386280555,1,238,6539,5783,12084
2422,54,20403.51955870943,0.04852143291200721,1,157,5680,1352,6875
2423,63,20903.0460187183,0.1507151175754453,1,1149,7380,1406,7637
2424,23,27062.761167044748,0.014582654125486559,1,962,5537,1436,6011
2425,29,60679.28921348052,0.08294202015902412,1,43,8770,7398,16125
2426,47,20950.108645520995,0.18223169588275154,1,255,5434,2557,7736
2427,43,22958.191931351925,0.06909102129189879,1,498,7660,1935,9097
2428,46,30969.551523501697,0.09315630087493379,1,754,12894,2401,14541
2429,22,36225.25629082095,0.0663232627669645,0,95,0,0,-95
2430,60,21113.737496407477,0.01957619091350334,1,883,5496,3555,8168
2431,57,24506.325387907007,0.04635117787907939,1,969,9682,1757,10470
2432,24,46729.575644112956,0.009479708444551687,1,958,7230,1795,8067
2433,70,21428.9906588854,0.02606366526656034,1,340,8447,1723,9830
2434,24,21252.13571277863,0.06957357971677161,1,950,5356,1442,5848
2435,25,45630.94612281529,0.08076453037738997,1,81,5981,1642,7542
2436,55,89925.6342923292,0.05197241222209356,1,426,7196,1607,8377
2437,65,22182.86033230947,0.03154271338705559,1,44,5607,1487,7050
2438,20,31767.638088784955,0.18292492820980868,1,913,40518,1436,41041
2439,57,23346.969234913628,0.07017819677795686,1,148,5819,1525,7196
2440,30,23416.79115807039,0.0783614492658554,1,655,10114,1988,11447
2441,33,43583.47442512244,0.0036192610486880726,0,3,0,0,-3
2442,43,37580.029739037775,0.10621977347921793,1,468,6844,1862,8238
2443,42,20776.8132461719,0.07100899509891614,1,278,5495,1595,6812
2444,26,24272.367418395843,0.052278170516481426,1,729,6560,1425,7256
2445,18,39531.77944498718,0.04529704420148977,1,296,20692,1354,21750
2446,29,20584.06096595121,0.10630249981758347,0,14,0,0,-14
2447,19,21325.285389908637,0.05574875808373451,0,24,0,0,-24
2448,26,34958.46468965662,0.12080703494040067,1,348,8986,1482,10120
2449,18,20009.378009703025,0.337634911857995,1,679,6778,1733,7832
2450,26,37606.47949723424,0.039764861169403275,1,1365,6742,1399,6776
2451,24,41389.30846164959,0.2484237179319335,0,19,0,0,-19
2452,25,33383.31858898877,0.13422047404900275,0,26,0,0,-26
2453,64,26103.141782751398,0.06209413039937787,1,27,5986,1380,7339
2454,26,33094.333865624576,0.18423563586428737,1,443,6033,1786,7376
2455,32,21676.770707336113,0.05147758118608522,1,925,5241,1643,5959
2456,34,38233.3448906017,0.12203079030614543,1,249,7125,2495,9371
2457,30,21616.541577010594,0.0760438959683174,1,88,6516,1414,7842
2458,39,24683.59333184861,0.08159036326943905,1,468,11570,1548,12650
2459,50,25344.650546144785,0.016838296007519467,1,155,5276,1381,6502
2460,30,22085.82401673375,0.014110007380988498,1,315,5913,1562,7160
2461,75,20048.35030372168,0.18622297312353872,1,910,5288,2287,6665
2462,40,22288.87387888424,0.391649011980119,0,61,0,0,-61
2463,54,30021.66890413322,0.055354363318992655,1,183,38068,2906,40791
2464,40,25646.698520091097,0.08429214855160838,0,13,0,0,-13
2465,21,21536.87717257284,0.0008079310489172868,1,146,6186,1363,7403
2466,30,30849.63787993387,0.18444910680329626,1,150,8172,2959,10981
2467,33,34416.52206974471,0.12087408693775804,0,20,0,0,-20
2468,50,20187.450820271275,0.3559462995980452,0,16,0,0,-16
2469,70,24050.667552781273,0.0775372358297887,1,470,6158,2765,8453
2470,50,20382.63079808858,0.021644389571519294,1,408,5687,2409,7688
2471,66,22440.46565295653,0.20569814612579485,1,385,6314,1851,7780
2472,22,26506.739685947865,0.16018498516286098,1,156,9867,1368,11079
2473,54,27521.114240400027,0.11617725686294861,1,293,8405,1417,9529
2474,20,26374.38845359542,0.015385895820447375,1,1997,17936,1739,17678
2475,18,20383.570399120745,0.27699488068275246,1,1013,6931,1368,7286
2476,22,42870.00615614899,0.08960250976591777,1,269,10269,1610,11610
2477,62,32608.220964322954,0.055985408774149724,1,700,6714,2035,8049
2478,72,44771.04833064973,0.3165598003131419,1,820,5512,1775,6467
2479,32,22466.15320758621,0.05478562416282003,1,781,5859,1766,6844
2480,69,26432.67690226513,0.05884974009649581,1,239,5362,1346,6469
2481,34,35627.9869471232,0.048576088723231,1,469,6994,2489,9014
2482,73,23003.518870068092,0.07040520077445521,1,505,6607,2595,8697
2483,31,26844.151242035514,0.05558824477985429,1,73,9359,1472,10758
2484,47,35175.362222880845,0.017208190521931236,1,85,5435,1655,7005
2485,34,24971.537513222425,0.1491716310331941,0,193,0,0,-193
2486,45,26304.07352750311,0.009584504028057092,1,162,7290,2093,9221
2487,53,38469.76390053567,0.24058312842861704,1,372,7901,1538,9067
2488,25,23720.401094011242,0.12321673436642606,1,132,8672,1904,10444
2489,62,23608.307593468533,0.2058836975533669,1,334,26977,1594,28237
2490,21,23005.349151557053,0.03400351750128833,1,1031,7766,1650,8385
2491,24,20165.14986459311,0.23781692840721314,1,485,7195,1418,8128
2492,40,22234.233061924973,0.04332601358248332,0,66,0,0,-66
2493,38,38940.9786438492,0.16194090335550831,1,203,5536,1610,6943
2494,67,27721.91070590424,0.029911314594955687,1,1225,6917,1528,7220
2495,44,30795.923208288557,0.03855566125990117,0,9,0,0,-9
2496,48,33473.2737414798,0.02395443674984319,1,1103,17750,3516,20163
2497,46,33627.40236360619,0.18449408183862565,1,593,6439,1649,7495
2498,32,28557.181083961717,0.08824201204136684,1,250,7654,1405,8809
2499,26,47724.5158014457,0.10908146711313266,1,905,15911,1777,16783
2500,53,25397.430831669102,0.14566101735537496,0,16,0,0,-16
2501,46,20732.596042770543,0.05707317011165046,1,1818,8337,1373,7892
2502,20,27772.803394206363,0.12973670367705636,1,219,10011,3494,13286
2503,22,32463.420879001394,0.15970968910625927,0,142,0,0,-142
2504,61,21503.054818837678,0.02124382198276296,1,1053,7266,1714,7927
2505,31,21442.42741911294,0.1542645813536987,1,461,6999,1663,8201
2506,19,22948.437705270037,0.2412571718745999,1,643,5605,1394,6356
2507,43,20182.790446051047,0.022058028989540256,0,60,0,0,-60
2508,69,74805.83699074248,0.05836625188414551,0,7,0,0,-7
2509,62,21014.529043391383,0.09591551420390663,1,927,7425,1806,8304
2510,40,21695.914746295748,0.3041171628971233,1,441,11964,1773,13296
2511,49,21060.642081897397,0.1155737861358821,1,2418,10416,3070,11068
2512,32,52264.77617819034,0.1298770280430455,0,16,0,0,-16
2513,23,25493.340176854534,0.21221187705473124,1,88,6110,1758,7780
2514,35,21604.873560701948,0.24905189317946053,1,363,19146,1479,20262
2515,25,26816.532863075874,0.26936471052251604,1,308,11482,1594,12768
2516,24,20013.36504728107,0.07536398561244163,1,102,6440,1599,7937
2517,25,27710.132214529425,0.015377870525291222,1,649,6394,4028,9773
2518,61,31545.355867039816,0.015231607246845713,0,41,0,0,-41
2519,19,25505.91145491629,0.3073725785141045,0,11,0,0,-11
2520,42,35016.757689961756,0.02855009767072179,1,60,7682,2344,9966
2521,24,25058.817582718555,0.11286345993608997,0,89,0,0,-89
2522,60,24203.001483775482,0.24301609542354805,1,482,14813,2155,16486
2523,33,26858.49329579167,0.0238997507816918,1,184,10851,2274,12941
2524,24,30099.333508711683,0.18996237598822913,0,56,0,0,-56
2525,35,33215.534832477926,0.01227829232089783,1,125,8569,1981,10425
2526,58,43310.02331603857,0.12891452079604007,1,815,7103,1434,7722
2527,21,22904.271057016806,0.12792297338259853,0,21,0,0,-21
2528,29,102948.00171756421,0.053158410812724426,1,1165,10045,6233,15113
2529,30,23670.45221710755,0.011016905792212801,1,813,7779,1414,8380
2530,30,25368.415826145516,0.2824041878131867,1,451,5951,1552,7052
2531,38,24230.87685679198,0.1502493300083309,1,364,8139,1473,9248
2532,61,23547.53752366488,0.00856643099103689,0,138,0,0,-138
2533,18,21995.000343719836,0.07569923224016323,1,827,8644,1625,9442
2534,31,24630.99384573206,0.1234379016869489,0,0,0,0,0
2535,27,21454.182709650868,0.06758302152479097,1,201,7770,2368,9937
2536,72,20064.149382613257,0.06919565270253109,1,1834,5751,1430,5347
2537,64,21843.84564385886,0.13264666042340684,1,984,5947,3051,8014
2538,40,24125.54544889601,0.43834888535513417,0,50,0,0,-50
2539,36,23144.324425011277,0.03830733098605748,1,437,6401,2178,8142
2540,55,25829.512013688163,0.04267694499918619,1,216,5517,1747,7048
2541,22,53297.04461175445,0.040383603508201894,1,624,5969,1456,6801
2542,31,20889.95986452915,0.056904415883333316,1,677,8547,1388,9258
2543,28,47464.56335286262,0.06806184298617067,1,101,25090,1576,26565
2544,27,52586.044118635116,0.10020080692196143,1,1024,11405,1444,11825
2545,29,83222.40626192682,0.27568861700728853,1,143,5453,2407,7717
2546,59,21460.305753760964,0.0159425243193721,1,685,10028,1343,10686
2547,44,21698.794000107915,0.17931888431792514,1,89,8225,1495,9631
2548,67,26681.321202112955,0.036816572449372836,1,250,18232,1559,19541
2549,23,26097.97446557298,0.040949466426528434,1,355,5930,3022,8597
2550,18,22342.03019544769,0.19097154584629933,1,84,9023,2289,11228
2551,22,24014.39686129652,0.09618739170720587,1,325,5295,1564,6534
2552,48,47604.432359276725,0.0006417962259121856,1,582,14025,1400,14843
2553,61,24633.659457273512,0.35657756443312466,1,90,6473,3015,9398
2554,31,39508.060679679205,0.01705872448522455,1,596,14720,1368,15492
2555,36,32335.365459099496,0.058112117274582896,1,32,9465,1475,10908
2556,20,23647.476990761912,0.11548437281350406,0,32,0,0,-32
2557,30,21074.77542708452,0.03191377881550673,1,732,11178,2088,12534
2558,73,26096.65583648625,0.40288609109419904,0,1,0,0,-1
2559,41,25879.634572950396,0.1364963511873973,1,197,14137,3318,17258
2560,26,21180.086302287258,0.029099637786120267,1,257,7199,1459,8401
2561,38,35383.62829456391,0.06442604965807004,1,371,5332,5360,10321
2562,40,23541.021369666676,0.20297634533140863,0,68,0,0,-68
2563,52,28425.387456925317,0.041133155414859575,1,642,5732,2225,7315
2564,51,21076.07070126691,0.11562428302114879,1,515,10991,2695,13171
2565,63,22578.588449662562,0.06990337794829234,1,284,6004,1453,7173
2566,59,21978.736422323032,0.29320196536899457,1,178,7533,1580,8935
2567,26,21663.088106930347,0.026187652174429595,1,453,5442,3164,8153
2568,40,22321.696881222673,0.12098747456284122,1,445,7705,2533,9793
2569,39,24845.756976732817,0.0873178710806878,1,112,7629,1537,9054
2570,25,39823.82407592394,0.25332065906266915,0,98,0,0,-98
