likes,marked_as_ads,date,text
4227,0,1684944003,"Только вратари остались! 🖐
 
Тер Штеген – последний из стартового составы «Барсы», который выиграл ЛЧ-2014/15
 
 Де Хеа – последний из состава «МЮ», который выиграл АПЛ-2012/13

#vkfootball"
2580,0,1684942200,"Когда Тед встретил Пепа 😁

#vkfootball"
1757,0,1684940405,"Неудачный день для легенд 👀

#vkfootball"
2422,0,1684938600,"Легенды уходят 👋

#vkfootball"
2651,0,1684937100,"👏 Респект! 

#vkfootball"
1736,0,1684936477,"Контракт продлен ✅

#vkfootball"
1342,0,1684935000,"Как пишет L’Équipe, Мбаппе не собирается активировать опцию продления контракта с «ПСЖ» еще на год 😱

#vkfootball"
2031,0,1684934267,"Отставка отменяется 😑

#vkfootball"
2602,0,1684932537,"Прощай, Альба 😢 
 
Жорди выступал за «Барселону» с 2012 года и за это время он выиграл: 
 
🇪🇺 ЛЧ Х1 
🏆 Суперкубок УЕФА Х1 
🏆 Клубный ЧМ Х1 
🇪🇸 Ла Лига Х6 
🇪🇸 Кубок Испании Х5 
🇪🇸 Суперкубок Испании Х4 

#vkfootball"
1578,0,1684930221,"Хави тоже высказался о ситуации 🤔

#vkfootball"
1271,0,1684927800,"Маунт – главная цель Эрика тен Хага на лето 😑

#vkfootball"
2658,0,1684926291,"Пике, Бускетс... Теперь Альба 😢

#vkfootball"
1210,0,1684922403,"Куда поедет Мбаппе? 
 
Ваши варианты в комментариях 👇

#vkfootball"
2939,0,1684920600,"Рафинья поддержал Винисиуса, показав майку со словами Боба Марли: «Пока цвет кожи важнее цвета глаз, будет война» 😢

#vkfootball"
2343,0,1684918805,"И смешно, и плакать хочеться 😆

#vkfootball"
2189,0,1684915203,"Вот такие дела 🤷‍♂ 
 
Рефери не показали на повторе, как Дуро хватал вингера «Реала» за шею.

#vkfootball"
1728,0,1684911605,"Хулиан Альварес может покинуть «Манчестер Сити» ближайшим летом 💪

#vkfootball"
689,0,1684910114,"А вот и утренний блок новостей ✌
 
Нравится ли вам наш новостной дайджест?

#vkfootball"
743,0,1684908760,"Концовка сезона для «Баварии» выглядит именно так 😂 
 
Сегодня у нас есть немного футбола: 
 
Премьер-лига: 
22:00 Брайтон — Ман Сити 
 
Ла Лига: 
20:30 Реал Мадрид — Райо Вальекано 
23:00 Эспаньол — Атлетико 
 
Кубок Италии. Финал: 
22:00 Фиорентина — Интер"
2556,0,1684899000,"Вчерашняя пушка Роналду 🔥

#vkfootball"
3276,0,1684878854,"«Вальядолид» разобрался с немотивированной «Барсой» 👌

#vkfootball"
3687,0,1684873791,"Роналду принес «Аль-Насру» важную победу! 🔝

#vkfootball"
2355,0,1684872000,"«Сити» не только в АПЛ хорош 😎

#vkfootball"
741,0,1684870200,"⚡️ «Челси» готов заплатить «Барселоне» больше 55 млн евро за Кунде! 👇 
 
💰 «Атлетико» и «Интер» сделали Тюраму предложение. «МЮ», «ПСЖ» и «Милану» форвард тоже интересен [L’Equipe] 
 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 Пеп Гвардиола: «Брайтон» уникален, как мишленовский ресторан. Я стараюсь у него учиться. Де Дзерби – один из самых влиятельных тренеров за 20 лет» 
 
👀 «Ман Сити» на случай ухода Холанда обсуждает 18-летнего форварда «Брайтона» Фергюсона. «Тоттенхэму» и Моуринью он тоже интересен [Sky Sports] 
 
🗣 Мальдини о финале ЛЧ-2005: «Милан» доминировал 110 минут, «Ливерпуль» был хорош только 10 – и мы проиграли. В перерыве никто не праздновал – я, как капитан, не допустил бы этого» 
 
🚹 «Ман Сити» интересуется Верратти. Хавбек еще не принял окончательного решения об уходе из «ПСЖ» [Le Parisien] 
 
💜 Кунде готов уйти из «Барсы». Ему некомфортно на позиции крайнего защитника [Relevo] 
 
❗️ «МЮ» не работает над трансфером Неймара [Марк Огден] 

🏴󠁧󠁢󠁥󠁮󠁧󠁿 «Челси» готов заплатить «Барселоне» больше 55 млн евро за Кунде. Защитника удерживать не станут [Diario Sport]"
