ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
4979,1,1,565,1705,1140
4980,1,1,684,1476,792
4981,1,1,1216,1271,55
4982,1,0,12,0,-12
4983,0,0,23,0,-23
4984,1,1,151,1344,1193
4985,0,0,48,0,-48
4986,0,0,59,0,-59
4987,1,1,2952,1500,-1452
4988,0,0,53,0,-53
4989,0,0,114,0,-114
4990,0,0,29,0,-29
4991,1,0,20,0,-20
4992,1,0,44,0,-44
4993,1,1,1300,1380,80
4994,0,0,35,0,-35
4995,1,0,19,0,-19
4996,1,0,10,0,-10
4997,1,0,9,0,-9
4998,1,1,86,1581,1495
4999,0,0,19,0,-19
5000,1,1,638,1447,809
5001,1,0,154,0,-154
5002,1,0,4,0,-4
5003,1,1,646,1296,650
5004,1,1,65,1523,1458
5005,0,0,77,0,-77
5006,0,0,81,0,-81
5007,0,0,49,0,-49
5008,0,0,14,0,-14
5009,0,0,51,0,-51
5010,1,0,23,0,-23
5011,1,0,42,0,-42
5012,1,1,1111,1237,126
5013,1,0,94,0,-94
5014,1,1,285,1399,1114
5015,0,0,4,0,-4
5016,1,1,363,1406,1043
5017,0,0,33,0,-33
5018,1,1,79,1272,1193
5019,0,0,7,0,-7
5020,1,1,625,1600,975
5021,0,0,123,0,-123
5022,1,0,16,0,-16
5023,0,0,62,0,-62
5024,1,1,782,1277,495
5025,1,1,157,1873,1716
5026,1,0,18,0,-18
5027,1,0,6,0,-6
5028,0,0,1,0,-1
5029,1,0,21,0,-21
5030,0,0,124,0,-124
5031,1,0,56,0,-56
5032,1,0,60,0,-60
5033,1,0,83,0,-83
5034,1,0,3,0,-3
5035,1,1,75,1401,1326
5036,0,0,33,0,-33
5037,1,1,14,2382,2368
5038,0,0,61,0,-61
5039,1,0,40,0,-40
5040,1,1,1697,1355,-342
5041,1,1,402,1360,958
5042,0,0,28,0,-28
5043,1,1,2142,1668,-474
5044,1,0,25,0,-25
5045,1,0,58,0,-58
5046,0,0,1,0,-1
5047,1,0,11,0,-11
5048,0,0,49,0,-49
5049,0,0,12,0,-12
5050,1,1,546,1897,1351
5051,1,0,10,0,-10
5052,1,1,879,1449,570
5053,0,0,8,0,-8
5054,1,1,2377,1651,-726
5055,1,0,98,0,-98
5056,1,0,15,0,-15
5057,1,1,1359,1242,-117
5058,0,0,14,0,-14
5059,0,0,25,0,-25
5060,1,0,52,0,-52
5061,1,0,25,0,-25
5062,1,0,78,0,-78
5063,1,1,538,1393,855
5064,1,1,404,1252,848
5065,1,1,400,1353,953
5066,0,0,26,0,-26
5067,0,0,211,0,-211
5068,0,0,65,0,-65
5069,0,0,24,0,-24
5070,0,0,8,0,-8
5071,0,0,46,0,-46
5072,0,0,45,0,-45
5073,1,0,66,0,-66
5074,0,0,0,0,0
5075,1,0,9,0,-9
5076,1,1,1231,2367,1136
5077,0,0,62,0,-62
5078,1,0,7,0,-7
5079,0,0,2,0,-2
5080,1,0,4,0,-4
5081,1,0,26,0,-26
5082,1,0,6,0,-6
5083,0,0,57,0,-57
5084,1,1,934,3835,2901
5085,0,0,131,0,-131
5086,0,0,74,0,-74
5087,1,0,78,0,-78
5088,1,0,24,0,-24
5089,1,0,19,0,-19
5090,1,1,177,1381,1204
5091,0,0,22,0,-22
5092,1,0,3,0,-3
5093,1,1,1227,2528,1301
5094,1,1,42,1912,1870
5095,1,1,107,1515,1408
5096,1,0,24,0,-24
5097,1,0,26,0,-26
5098,1,1,218,1283,1065
5099,0,0,19,0,-19
5100,1,0,15,0,-15
5101,1,0,21,0,-21
5102,1,1,317,1722,1405
5103,1,1,343,1361,1018
5104,1,0,29,0,-29
5105,0,0,186,0,-186
5106,1,1,177,2076,1899
5107,1,0,30,0,-30
5108,0,0,13,0,-13
5109,0,0,37,0,-37
5110,1,1,192,1385,1193
5111,0,0,44,0,-44
5112,1,0,83,0,-83
5113,0,0,18,0,-18
5114,1,0,24,0,-24
5115,0,0,116,0,-116
5116,1,1,432,1505,1073
5117,1,1,646,1361,715
5118,0,0,16,0,-16
5119,1,1,1421,1359,-62
5120,0,0,25,0,-25
5121,0,0,55,0,-55
5122,1,1,296,1619,1323
5123,0,0,84,0,-84
5124,0,0,59,0,-59
5125,0,0,22,0,-22
5126,0,0,21,0,-21
5127,1,1,1372,1795,423
5128,1,1,61,1940,1879
5129,0,0,3,0,-3
5130,1,0,95,0,-95
5131,0,0,61,0,-61
5132,1,0,135,0,-135
5133,1,0,142,0,-142
5134,1,1,334,1347,1013
5135,0,0,98,0,-98
5136,1,1,432,1408,976
5137,1,0,10,0,-10
5138,0,0,21,0,-21
5139,1,0,107,0,-107
5140,1,0,13,0,-13
5141,0,0,31,0,-31
5142,1,1,981,1327,346
5143,1,1,440,1263,823
5144,1,1,69,2218,2149
5145,1,1,607,1559,952
5146,1,0,20,0,-20
5147,1,1,609,1802,1193
5148,1,1,648,1925,1277
5149,1,0,20,0,-20
5150,1,1,2088,1334,-754
5151,0,0,15,0,-15
5152,0,0,10,0,-10
5153,1,0,34,0,-34
5154,1,1,251,1439,1188
5155,0,0,31,0,-31
5156,0,0,40,0,-40
5157,0,0,8,0,-8
5158,0,0,65,0,-65
5159,0,0,44,0,-44
5160,1,0,2,0,-2
5161,1,0,17,0,-17
5162,0,0,12,0,-12
5163,1,1,706,1473,767
5164,1,0,14,0,-14
5165,0,0,11,0,-11
5166,1,1,915,1266,351
5167,0,0,6,0,-6
5168,0,0,90,0,-90
5169,1,0,69,0,-69
5170,0,0,7,0,-7
5171,0,0,118,0,-118
5172,1,1,241,1811,1570
5173,1,0,22,0,-22
5174,1,1,1182,1473,291
5175,0,0,6,0,-6
5176,0,0,96,0,-96
5177,1,1,164,1581,1417
5178,1,1,30,1320,1290
5179,1,1,526,2027,1501
5180,0,0,65,0,-65
5181,1,0,69,0,-69
5182,1,0,106,0,-106
5183,0,0,0,0,0
5184,1,1,573,1566,993
5185,1,1,104,1355,1251
5186,1,0,1,0,-1
5187,1,1,126,1733,1607
5188,0,0,124,0,-124
5189,1,0,14,0,-14
5190,1,1,79,1378,1299
5191,1,1,171,3032,2861
5192,1,1,111,1420,1309
5193,1,0,17,0,-17
5194,1,0,112,0,-112
5195,0,0,9,0,-9
5196,0,0,22,0,-22
5197,1,1,211,2009,1798
5198,0,0,15,0,-15
5199,1,1,574,2095,1521
5200,1,1,641,1809,1168
5201,0,0,36,0,-36
5202,0,0,26,0,-26
5203,0,0,200,0,-200
5204,0,0,29,0,-29
5205,0,0,0,0,0
5206,1,1,428,1908,1480
5207,1,0,74,0,-74
5208,1,0,20,0,-20
5209,0,0,2,0,-2
5210,0,0,24,0,-24
5211,1,0,60,0,-60
5212,1,1,113,1330,1217
5213,0,0,31,0,-31
5214,1,1,426,1284,858
5215,1,1,377,1515,1138
5216,0,0,25,0,-25
5217,1,0,1,0,-1
5218,1,0,46,0,-46
5219,1,1,197,1652,1455
5220,1,1,558,1283,725
5221,0,0,75,0,-75
5222,1,0,39,0,-39
5223,1,1,346,1706,1360
5224,0,0,25,0,-25
5225,0,0,3,0,-3
5226,0,0,6,0,-6
5227,0,0,86,0,-86
5228,1,0,19,0,-19
5229,0,0,91,0,-91
5230,0,0,20,0,-20
5231,1,1,589,1320,731
5232,0,0,9,0,-9
5233,1,0,74,0,-74
5234,1,1,347,1416,1069
5235,0,0,18,0,-18
5236,1,1,15,1401,1386
5237,0,0,53,0,-53
5238,1,1,151,1245,1094
5239,0,0,42,0,-42
5240,1,0,6,0,-6
5241,0,0,9,0,-9
5242,0,0,60,0,-60
5243,0,0,1,0,-1
5244,1,0,37,0,-37
5245,1,0,66,0,-66
5246,0,0,12,0,-12
5247,0,0,5,0,-5
5248,1,1,664,1814,1150
5249,1,1,284,1301,1017
5250,0,0,2,0,-2
5251,1,1,1385,1275,-110
5252,0,0,17,0,-17
5253,1,1,358,1561,1203
5254,0,0,228,0,-228
5255,1,0,15,0,-15
5256,0,0,21,0,-21
5257,1,1,414,1319,905
5258,1,1,425,1390,965
5259,1,0,11,0,-11
5260,1,1,77,1400,1323
5261,1,0,41,0,-41
5262,1,0,188,0,-188
5263,1,0,104,0,-104
5264,0,0,119,0,-119
5265,1,0,3,0,-3
5266,1,0,49,0,-49
5267,1,0,19,0,-19
5268,1,0,50,0,-50
5269,1,1,377,1366,989
5270,1,1,712,1253,541
5271,1,0,51,0,-51
5272,1,1,208,1813,1605
5273,0,0,59,0,-59
5274,1,0,59,0,-59
5275,0,0,12,0,-12
5276,1,0,8,0,-8
5277,0,0,14,0,-14
5278,0,0,35,0,-35
5279,1,0,1,0,-1
5280,0,0,22,0,-22
5281,0,0,29,0,-29
5282,1,0,256,0,-256
5283,1,0,9,0,-9
5284,1,1,342,1582,1240
5285,0,0,59,0,-59
5286,1,1,268,1240,972
5287,0,0,162,0,-162
5288,1,1,354,1840,1486
5289,1,1,503,1992,1489
5290,0,0,103,0,-103
5291,1,1,293,2553,2260
5292,1,0,2,0,-2
5293,1,1,1723,1392,-331
5294,0,0,10,0,-10
5295,0,0,5,0,-5
5296,0,0,47,0,-47
5297,0,0,9,0,-9
5298,0,0,16,0,-16
5299,1,1,218,1558,1340
5300,0,0,206,0,-206
5301,0,0,25,0,-25
5302,0,0,18,0,-18
5303,0,0,60,0,-60
5304,0,0,57,0,-57
5305,1,1,364,1409,1045
5306,1,0,22,0,-22
5307,1,0,68,0,-68
5308,0,0,25,0,-25
5309,0,0,63,0,-63
5310,0,0,26,0,-26
5311,0,0,125,0,-125
5312,1,0,25,0,-25
5313,1,1,285,1336,1051
5314,1,0,20,0,-20
5315,1,0,3,0,-3
5316,1,1,256,1332,1076
5317,0,0,8,0,-8
5318,0,0,101,0,-101
5319,1,0,142,0,-142
5320,1,1,530,1573,1043
5321,1,0,51,0,-51
5322,1,1,436,1411,975
5323,0,0,18,0,-18
5324,0,0,3,0,-3
5325,1,1,345,1244,899
5326,1,1,95,3331,3236
5327,0,0,37,0,-37
5328,1,0,4,0,-4
5329,1,0,87,0,-87
5330,1,1,439,1339,900
5331,1,0,61,0,-61
5332,0,0,10,0,-10
5333,0,0,60,0,-60
5334,1,1,2836,1401,-1435
5335,1,0,63,0,-63
5336,1,1,529,1526,997
5337,1,0,18,0,-18
5338,0,0,46,0,-46
5339,1,1,352,1868,1516
5340,0,0,90,0,-90
5341,1,1,760,2220,1460
5342,0,0,20,0,-20
5343,0,0,15,0,-15
5344,1,1,372,1854,1482
5345,1,0,1,0,-1
5346,1,0,7,0,-7
5347,0,0,73,0,-73
5348,0,0,45,0,-45
5349,1,1,489,2614,2125
5350,1,0,44,0,-44
5351,1,1,70,1790,1720
5352,1,1,501,1371,870
5353,0,0,62,0,-62
5354,0,0,32,0,-32
5355,0,0,50,0,-50
5356,0,0,10,0,-10
5357,0,0,79,0,-79
5358,1,1,365,1793,1428
5359,1,1,248,1726,1478
5360,1,1,99,1373,1274
5361,0,0,24,0,-24
5362,1,0,44,0,-44
5363,0,0,3,0,-3
5364,1,1,51,1262,1211
5365,1,0,10,0,-10
5366,0,0,78,0,-78
5367,0,0,24,0,-24
5368,1,1,297,1725,1428
5369,1,1,295,1320,1025
5370,1,1,621,3191,2570
5371,1,0,24,0,-24
5372,1,0,81,0,-81
5373,0,0,26,0,-26
5374,1,1,771,1478,707
5375,1,1,901,1333,432
5376,0,0,3,0,-3
5377,1,0,46,0,-46
5378,1,0,28,0,-28
5379,1,1,638,2068,1430
5380,1,1,199,2779,2580
5381,0,0,23,0,-23
5382,1,1,501,3059,2558
5383,0,0,23,0,-23
5384,1,1,37,1539,1502
5385,0,0,11,0,-11
5386,1,0,178,0,-178
5387,1,0,30,0,-30
5388,1,1,807,1303,496
5389,1,1,152,1518,1366
5390,1,0,80,0,-80
5391,0,0,53,0,-53
5392,1,1,1062,2397,1335
5393,1,0,47,0,-47
5394,1,1,793,1892,1099
5395,0,0,12,0,-12
5396,1,0,39,0,-39
5397,0,0,41,0,-41
5398,1,0,167,0,-167
5399,1,1,603,2460,1857
5400,1,1,93,1386,1293
5401,1,0,2,0,-2
5402,1,1,91,1382,1291
5403,0,0,93,0,-93
5404,1,0,57,0,-57
5405,1,0,18,0,-18
5406,0,0,26,0,-26
5407,0,0,18,0,-18
5408,0,0,42,0,-42
5409,0,0,43,0,-43
5410,1,1,212,1868,1656
5411,1,1,807,1458,651
5412,0,0,26,0,-26
5413,0,0,42,0,-42
5414,0,0,68,0,-68
5415,1,1,1679,1236,-443
5416,1,1,313,1754,1441
5417,0,0,28,0,-28
5418,0,0,6,0,-6
5419,0,0,21,0,-21
5420,0,0,138,0,-138
5421,1,1,665,1772,1107
5422,0,0,191,0,-191
5423,0,0,9,0,-9
5424,1,1,456,1301,845
5425,1,0,10,0,-10
5426,1,1,171,1566,1395
5427,0,0,62,0,-62
5428,0,0,10,0,-10
5429,1,0,0,0,0
5430,1,1,301,1397,1096
5431,1,1,1375,1409,34
5432,0,0,25,0,-25
5433,1,0,21,0,-21
5434,1,0,43,0,-43
5435,0,0,70,0,-70
5436,1,0,58,0,-58
5437,1,1,157,3754,3597
5438,1,0,80,0,-80
5439,1,0,55,0,-55
5440,1,0,43,0,-43
5441,1,1,824,1573,749
5442,0,0,18,0,-18
5443,1,1,647,1242,595
5444,1,1,175,1338,1163
5445,0,0,129,0,-129
5446,1,0,17,0,-17
5447,0,0,18,0,-18
5448,0,0,20,0,-20
5449,1,1,900,5485,4585
5450,0,0,74,0,-74
5451,0,0,9,0,-9
5452,0,0,26,0,-26
5453,0,0,81,0,-81
5454,0,0,30,0,-30
5455,0,0,33,0,-33
5456,0,0,6,0,-6
5457,0,0,18,0,-18
5458,1,0,23,0,-23
5459,0,0,0,0,0
5460,0,0,50,0,-50
5461,1,1,1907,2171,264
5462,1,1,729,1315,586
5463,1,1,815,1753,938
5464,0,0,44,0,-44
5465,1,0,64,0,-64
5466,1,1,129,1561,1432
5467,0,0,1,0,-1
5468,0,0,2,0,-2
5469,1,1,144,1391,1247
5470,1,0,112,0,-112
5471,0,0,68,0,-68
5472,1,0,20,0,-20
5473,1,1,1234,1329,95
5474,1,0,11,0,-11
5475,1,1,211,2894,2683
5476,0,0,15,0,-15
5477,1,1,268,1283,1015
5478,0,0,44,0,-44
5479,0,0,103,0,-103
5480,1,1,180,1712,1532
5481,1,0,26,0,-26
5482,1,1,193,1903,1710
5483,0,0,30,0,-30
5484,1,1,1341,1463,122
5485,0,0,7,0,-7
5486,0,0,0,0,0
5487,0,0,128,0,-128
5488,0,0,1,0,-1
5489,0,0,29,0,-29
5490,1,1,366,1337,971
5491,0,0,57,0,-57
5492,0,0,35,0,-35
5493,1,1,711,1534,823
5494,0,0,0,0,0
5495,0,0,76,0,-76
5496,0,0,30,0,-30
5497,1,0,28,0,-28
5498,1,0,55,0,-55
5499,1,0,95,0,-95
5500,0,0,14,0,-14
5501,0,0,181,0,-181
5502,0,0,70,0,-70
5503,0,0,31,0,-31
5504,1,0,22,0,-22
5505,1,0,23,0,-23
5506,0,0,7,0,-7
5507,0,0,10,0,-10
5508,1,1,543,2784,2241
5509,1,1,416,1322,906
5510,1,0,46,0,-46
5511,0,0,102,0,-102
5512,0,0,21,0,-21
5513,1,1,756,1837,1081
5514,0,0,13,0,-13
5515,1,0,50,0,-50
5516,0,0,1,0,-1
5517,1,0,39,0,-39
5518,0,0,4,0,-4
5519,1,1,471,1501,1030
5520,0,0,56,0,-56
5521,1,1,632,1392,760
5522,1,1,890,1246,356
5523,0,0,68,0,-68
5524,0,0,52,0,-52
5525,1,1,718,2543,1825
5526,0,0,3,0,-3
5527,1,0,44,0,-44
5528,1,0,10,0,-10
5529,0,0,1,0,-1
5530,1,0,69,0,-69
5531,0,0,57,0,-57
5532,0,0,19,0,-19
5533,1,1,95,2020,1925
5534,1,0,0,0,0
5535,1,0,33,0,-33
5536,1,0,19,0,-19
5537,1,1,267,1259,992
5538,0,0,29,0,-29
5539,1,0,32,0,-32
5540,0,0,52,0,-52
5541,0,0,38,0,-38
5542,0,0,11,0,-11
5543,1,0,46,0,-46
5544,1,1,656,1446,790
5545,0,0,0,0,0
5546,1,0,18,0,-18
5547,0,0,3,0,-3
5548,0,0,4,0,-4
5549,0,0,21,0,-21
5550,0,0,210,0,-210
5551,1,1,704,1321,617
5552,1,1,608,1382,774
5553,0,0,38,0,-38
5554,0,0,72,0,-72
5555,0,0,20,0,-20
5556,0,0,7,0,-7
5557,1,0,32,0,-32
5558,0,0,11,0,-11
5559,1,1,458,2077,1619
5560,1,0,3,0,-3
5561,1,1,427,3586,3159
5562,1,0,52,0,-52
5563,1,0,11,0,-11
5564,0,0,10,0,-10
5565,0,0,9,0,-9
5566,1,1,62,1517,1455
5567,1,0,7,0,-7
5568,1,1,1549,1433,-116
5569,0,0,23,0,-23
5570,1,1,1424,1561,137
5571,0,0,31,0,-31
5572,0,0,38,0,-38
5573,1,1,228,3020,2792
5574,1,0,16,0,-16
5575,1,0,1,0,-1
5576,1,0,75,0,-75
5577,1,1,822,1988,1166
5578,1,1,53,1236,1183
5579,1,0,18,0,-18
5580,0,0,8,0,-8
5581,1,0,5,0,-5
5582,1,0,92,0,-92
5583,1,0,35,0,-35
5584,1,1,204,1896,1692
5585,1,1,591,1337,746
5586,0,0,14,0,-14
5587,1,0,2,0,-2
5588,0,0,53,0,-53
5589,1,0,13,0,-13
5590,0,0,22,0,-22
5591,1,1,100,1547,1447
5592,1,1,97,1252,1155
5593,1,1,521,1289,768
5594,0,0,13,0,-13
5595,0,0,11,0,-11
5596,0,0,45,0,-45
5597,1,1,697,1733,1036
5598,0,0,39,0,-39
5599,0,0,18,0,-18
5600,1,1,916,1655,739
5601,1,1,299,1514,1215
5602,1,1,2054,1389,-665
5603,1,1,55,1426,1371
5604,1,1,235,1469,1234
5605,0,0,13,0,-13
5606,1,0,40,0,-40
5607,0,0,19,0,-19
5608,1,1,489,1542,1053
5609,1,0,156,0,-156
5610,1,1,313,1283,970
5611,1,1,157,1478,1321
5612,1,1,743,1312,569
5613,0,0,15,0,-15
5614,1,1,1100,1397,297
5615,1,1,31,1867,1836
5616,1,1,887,1722,835
5617,1,0,41,0,-41
5618,0,0,18,0,-18
5619,1,0,35,0,-35
5620,0,0,17,0,-17
5621,1,0,5,0,-5
5622,0,0,57,0,-57
5623,1,1,1272,1660,388
5624,0,0,74,0,-74
5625,1,0,61,0,-61
5626,0,0,85,0,-85
5627,1,1,37,1271,1234
5628,1,0,55,0,-55
5629,1,0,65,0,-65
5630,1,1,279,1710,1431
5631,0,0,49,0,-49
5632,0,0,27,0,-27
5633,0,0,42,0,-42
5634,1,0,7,0,-7
5635,1,0,104,0,-104
5636,1,0,1,0,-1
5637,0,0,33,0,-33
5638,1,0,1,0,-1
5639,1,1,1436,2840,1404
5640,1,0,2,0,-2
5641,1,1,723,1694,971
5642,1,1,86,1469,1383
5643,0,0,58,0,-58
5644,0,0,8,0,-8
5645,0,0,70,0,-70
5646,1,0,175,0,-175
5647,0,0,30,0,-30
5648,0,0,31,0,-31
5649,0,0,283,0,-283
5650,1,1,190,1658,1468
5651,1,1,247,1829,1582
5652,1,0,10,0,-10
5653,0,0,115,0,-115
5654,1,1,70,1812,1742
5655,1,0,80,0,-80
5656,0,0,0,0,0
5657,0,0,23,0,-23
5658,0,0,268,0,-268
5659,0,0,60,0,-60
5660,0,0,161,0,-161
5661,1,1,120,1899,1779
5662,1,0,34,0,-34
5663,1,1,708,1459,751
5664,1,1,140,1448,1308
5665,1,0,25,0,-25
5666,1,1,130,1561,1431
5667,1,0,10,0,-10
5668,1,0,31,0,-31
5669,0,0,27,0,-27
5670,1,0,28,0,-28
5671,1,0,169,0,-169
5672,0,0,60,0,-60
5673,1,1,462,1306,844
5674,0,0,58,0,-58
5675,0,0,38,0,-38
5676,0,0,11,0,-11
5677,1,1,578,2623,2045
5678,1,0,60,0,-60
5679,1,0,76,0,-76
5680,1,0,53,0,-53
5681,1,0,136,0,-136
5682,1,0,67,0,-67
5683,1,1,258,2262,2004
5684,1,1,489,1644,1155
5685,0,0,50,0,-50
5686,1,0,6,0,-6
5687,0,0,42,0,-42
5688,1,0,26,0,-26
5689,1,1,1441,1236,-205
5690,1,0,7,0,-7
5691,1,0,109,0,-109
5692,1,1,208,1309,1101
5693,1,0,27,0,-27
5694,1,1,80,1551,1471
5695,1,1,242,1791,1549
5696,1,0,25,0,-25
5697,1,0,208,0,-208
5698,0,0,18,0,-18
5699,1,1,31,4254,4223
5700,1,1,977,1321,344
5701,1,1,904,1245,341
5702,1,1,60,1542,1482
5703,1,0,9,0,-9
5704,0,0,7,0,-7
5705,1,1,1004,1601,597
5706,1,0,155,0,-155
5707,1,0,80,0,-80
5708,1,0,1,0,-1
5709,1,1,478,1247,769
5710,1,1,350,1398,1048
5711,0,0,59,0,-59
5712,1,1,477,1886,1409
5713,0,0,82,0,-82
5714,1,1,212,4092,3880
5715,0,0,2,0,-2
5716,0,0,1,0,-1
5717,1,1,803,1405,602
5718,1,1,323,1335,1012
5719,1,1,249,1842,1593
5720,0,0,40,0,-40
5721,1,1,151,1397,1246
5722,0,0,4,0,-4
5723,1,1,415,1758,1343
5724,0,0,37,0,-37
5725,1,1,477,2314,1837
5726,0,0,31,0,-31
5727,1,0,17,0,-17
5728,1,1,410,1401,991
5729,1,0,60,0,-60
5730,1,0,95,0,-95
5731,0,0,32,0,-32
5732,0,0,72,0,-72
5733,1,1,596,1644,1048
5734,0,0,16,0,-16
5735,1,1,763,2074,1311
5736,1,0,19,0,-19
5737,1,0,79,0,-79
5738,0,0,12,0,-12
5739,0,0,11,0,-11
5740,1,0,105,0,-105
5741,1,0,11,0,-11
5742,1,0,5,0,-5
5743,1,0,38,0,-38
5744,0,0,26,0,-26
5745,0,0,139,0,-139
5746,1,1,566,1607,1041
5747,1,1,1428,2615,1187
5748,0,0,12,0,-12
5749,0,0,57,0,-57
5750,0,0,33,0,-33
5751,1,0,7,0,-7
5752,1,1,1871,1797,-74
5753,1,1,65,2431,2366
5754,0,0,39,0,-39
5755,1,1,563,1383,820
5756,1,0,21,0,-21
5757,1,1,2057,1241,-816
5758,1,0,99,0,-99
5759,0,0,76,0,-76
5760,1,0,94,0,-94
5761,1,1,797,2342,1545
5762,1,1,170,1358,1188
5763,0,0,46,0,-46
5764,0,0,30,0,-30
5765,1,1,1916,1759,-157
5766,1,1,506,1526,1020
5767,1,0,118,0,-118
5768,0,0,126,0,-126
5769,1,0,10,0,-10
5770,1,0,76,0,-76
5771,1,1,818,1279,461
5772,0,0,6,0,-6
5773,1,1,1024,1343,319
5774,0,0,55,0,-55
5775,0,0,10,0,-10
5776,0,0,270,0,-270
5777,0,0,14,0,-14
5778,1,0,3,0,-3
5779,1,0,0,0,0
5780,0,0,18,0,-18
5781,0,0,14,0,-14
5782,1,0,104,0,-104
5783,1,1,72,1455,1383
5784,1,1,480,2665,2185
5785,1,0,2,0,-2
5786,0,0,75,0,-75
5787,0,0,5,0,-5
5788,1,0,43,0,-43
5789,1,1,111,1325,1214
5790,1,1,269,1346,1077
5791,1,1,279,1241,962
5792,0,0,79,0,-79
5793,1,0,51,0,-51
5794,1,0,13,0,-13
5795,0,0,5,0,-5
5796,1,0,30,0,-30
5797,0,0,47,0,-47
5798,1,0,80,0,-80
5799,1,0,31,0,-31
5800,1,1,450,1253,803
5801,1,0,23,0,-23
5802,1,1,533,1295,762
5803,0,0,7,0,-7
5804,1,0,1,0,-1
5805,1,1,469,1442,973
5806,0,0,9,0,-9
5807,0,0,52,0,-52
5808,0,0,2,0,-2
5809,1,1,327,1889,1562
5810,1,1,656,1340,684
5811,1,1,139,1693,1554
5812,1,0,8,0,-8
5813,0,0,105,0,-105
5814,0,0,18,0,-18
5815,1,0,22,0,-22
5816,1,1,78,1502,1424
5817,1,0,11,0,-11
5818,0,0,8,0,-8
5819,0,0,5,0,-5
5820,0,0,59,0,-59
5821,1,0,28,0,-28
5822,0,0,83,0,-83
5823,0,0,50,0,-50
5824,1,0,28,0,-28
5825,0,0,25,0,-25
5826,0,0,77,0,-77
5827,0,0,30,0,-30
5828,0,0,29,0,-29
5829,1,0,107,0,-107
5830,0,0,59,0,-59
5831,1,1,505,1725,1220
5832,1,1,558,1502,944
5833,0,0,10,0,-10
5834,1,1,519,1553,1034
5835,1,0,21,0,-21
5836,1,0,42,0,-42
5837,0,0,17,0,-17
5838,0,0,68,0,-68
5839,1,1,40,1293,1253
5840,1,1,940,1235,295
5841,1,0,14,0,-14
5842,1,1,162,1329,1167
5843,1,1,347,2479,2132
5844,1,0,26,0,-26
5845,1,0,24,0,-24
5846,1,1,369,1759,1390
5847,1,1,152,3773,3621
5848,1,1,141,1542,1401
5849,1,0,7,0,-7
5850,1,1,348,1587,1239
5851,1,0,16,0,-16
5852,0,0,104,0,-104
5853,0,0,55,0,-55
5854,1,1,298,1391,1093
5855,0,0,45,0,-45
5856,0,0,12,0,-12
5857,0,0,119,0,-119
5858,0,0,10,0,-10
5859,0,0,29,0,-29
5860,0,0,40,0,-40
5861,0,0,28,0,-28
5862,1,0,9,0,-9
5863,1,0,37,0,-37
5864,1,0,29,0,-29
5865,1,1,1270,1304,34
5866,1,0,12,0,-12
5867,0,0,40,0,-40
5868,1,0,51,0,-51
5869,1,0,22,0,-22
5870,1,1,913,1248,335
5871,0,0,9,0,-9
5872,1,1,542,1252,710
5873,0,0,15,0,-15
5874,0,0,61,0,-61
5875,0,0,29,0,-29
5876,1,0,115,0,-115
5877,0,0,12,0,-12
5878,1,1,222,1302,1080
5879,1,1,540,1416,876
5880,0,0,19,0,-19
5881,0,0,82,0,-82
5882,0,0,42,0,-42
5883,1,0,93,0,-93
5884,0,0,118,0,-118
5885,0,0,0,0,0
5886,0,0,9,0,-9
5887,1,1,597,1340,743
5888,0,0,102,0,-102
5889,1,0,62,0,-62
5890,1,1,293,2268,1975
5891,1,1,2048,2251,203
5892,1,1,122,1325,1203
5893,0,0,92,0,-92
5894,1,1,143,1324,1181
5895,0,0,14,0,-14
5896,1,0,4,0,-4
5897,0,0,29,0,-29
5898,1,1,16,1298,1282
5899,0,0,84,0,-84
5900,0,0,41,0,-41
5901,1,1,93,1864,1771
5902,1,1,233,1306,1073
5903,0,0,26,0,-26
5904,0,0,86,0,-86
5905,1,0,53,0,-53
5906,0,0,107,0,-107
5907,0,0,27,0,-27
5908,1,1,254,1544,1290
5909,1,1,393,1375,982
5910,1,0,65,0,-65
5911,1,1,258,1545,1287
5912,1,0,9,0,-9
5913,1,0,38,0,-38
5914,1,0,48,0,-48
5915,0,0,48,0,-48
5916,1,1,346,1301,955
5917,0,0,90,0,-90
5918,1,1,258,2529,2271
5919,1,1,398,1245,847
5920,1,0,12,0,-12
5921,0,0,95,0,-95
5922,1,1,14,2483,2469
5923,1,0,105,0,-105
5924,0,0,21,0,-21
5925,0,0,29,0,-29
5926,1,0,127,0,-127
5927,0,0,39,0,-39
5928,1,1,289,1317,1028
5929,0,0,58,0,-58
5930,0,0,48,0,-48
5931,1,1,226,1599,1373
5932,0,0,336,0,-336
5933,0,0,11,0,-11
5934,0,0,77,0,-77
5935,1,1,598,5201,4603
5936,0,0,9,0,-9
5937,1,0,40,0,-40
5938,1,1,340,1288,948
5939,0,0,3,0,-3
5940,0,0,56,0,-56
5941,0,0,44,0,-44
5942,0,0,82,0,-82
5943,1,1,393,1777,1384
5944,1,1,1261,4566,3305
5945,0,0,38,0,-38
5946,1,1,288,1902,1614
5947,1,1,1567,3924,2357
5948,1,0,49,0,-49
5949,1,1,256,1571,1315
5950,0,0,60,0,-60
5951,1,0,9,0,-9
5952,1,1,33,1331,1298
5953,0,0,7,0,-7
5954,1,0,67,0,-67
5955,1,0,114,0,-114
5956,1,0,33,0,-33
5957,1,0,74,0,-74
5958,0,0,17,0,-17
